CU,CHILD CU,STOCK CODE,QTY,,,,,,,,,,,,,,
SWPBPT2B,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT2B,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2B,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2B,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2C,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2C,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT2C,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBPT2C,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2C,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2C,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2CU,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2CU,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT2CU,ASSY804-7,,2.00,,,,,,,,,,,,,,
SWPBPT2CU,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2CU,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2CU,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2L,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2L,ASSY803-6,,5.00,,,,,,,,,,,,,,
SWPBPT2L,ASSY804-6,,2.00,,,,,,,,,,,,,,
SWPBPT2L,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2L,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2L,,001420068,10.00,,,,,,,,,,,,,,
SWPBPT2SER,ASSY803-1,,5.00,,,,,,,,,,,,,,
SWPBPT2SER,ASSY804-1,,2.00,,,,,,,,,,,,,,
SWPBPT2SER,ASSY805-1,,2.00,,,,,,,,,,,,,,
SWPBPT2SER,ASSY805-6,,1.00,,,,,,,,,,,,,,
SWPBPT2SER,ASSY847-1,,1.00,,,,,,,,,,,,,,
SWPBPT2SER,,001420068,10.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-1,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-2,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-3,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-4,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-5,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY808-6,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY822-1,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY822-2,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY823-1,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY823-2,,1.00,,,,,,,,,,,,,,
UDMAT300,ASSY847-3,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA1B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA1C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA1L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA1SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA2B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA2C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA2L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA2SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA3B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA3C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA3L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA3SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA4B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA4C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA4L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA4SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA5B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA5C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA5L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA5SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA6B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA6C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA6L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA6SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA7B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA7C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA7L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBMA7SER,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBPT1B,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBPT1C,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBPT1L,,1.00,,,,,,,,,,,,,,
UDMAT300,SWPBPT1SER,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY815-1,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY815-2,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY821-1,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY821-2,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY845-1,,1.00,,,,,,,,,,,,,,
UDMAT301,ASSY847-1,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI1B,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI1C,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI1L,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI1SER,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI2B,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI2C,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI2L,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI2SER,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI3B,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI3C,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI3L,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBMI3SER,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBPT2B,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBPT2C,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBPT2L,,1.00,,,,,,,,,,,,,,
UDMAT301,SWPBPT2SER,,1.00,,,,,,,,,,,,,,
UDMAT303,ASSY814-1,,1.00,,,,,,,,,,,,,,
UDMAT303,ASSY814-2,,1.00,,,,,,,,,,,,,,
UDMAT303,ASSY814-3,,1.00,,,,,,,,,,,,,,
UDMAT303,ASSY814-4,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS1,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS1CI,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS1PC,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS2,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS2CI,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS2PC,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS3,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS3CI,,1.00,,,,,,,,,,,,,,
UDMAT303,SLNOS3PC,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXH250F,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXH400F,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXS250FN,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXS250FW,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXS400FN,,1.00,,,,,,,,,,,,,,
UDMAT304,SPXS400FW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250AW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250BW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250CW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250SC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250SP,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250SW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH250UGC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400AW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400BW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400CW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400SC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400SP,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400SW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFH400UGC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150AW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150BW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150CW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150SC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150SP,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150SW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS150UGC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250AW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250BW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250CW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250SC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250SP,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250SW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS250UGC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400AW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400BW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400CW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400SC,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400SP,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400SW,,1.00,,,,,,,,,,,,,,
UDMAT305,SWFS400UGC,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-1,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-10,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-11,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-12,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-2,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-3,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-4,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY806-9,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-1,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-2,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-3,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-4,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-6,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-7,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-8,,1.00,,,,,,,,,,,,,,
UDMAT306,ASSY841-9,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS100C,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS100CA,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS150C,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS150CA,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS250C,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS250CA,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS400C,,1.00,,,,,,,,,,,,,,
UDMAT306,SLS400CA,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN1CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN1S70D,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN2CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN2S70D,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN3CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN3S70D,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN4CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN4S70D,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN5CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN5S70D,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN6CF32,,1.00,,,,,,,,,,,,,,
UDMAT308,SLN6S70D,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY809-6,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY809-7,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY809-8,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY809-9,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY828-1,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY828-2,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY828-3,,1.00,,,,,,,,,,,,,,
UDMAT309,ASSY828-4,,1.00,,,,,,,,,,,,,,
UDMAT309A,ASSY872-4,,1.00,,,,,,,,,,,,,,
UDMAT309A,ASSY872-9,,1.00,,,,,,,,,,,,,,
UDMAT310,,,0.65,,,,,,,,,,,,,,
UDMAT310,,000014108,1.00,,,,,,,,,,,,,,
UDMAT311,,,0.20,,,,,,,,,,,,,,
UDMAT311,,000022391,1.00,,,,,,,,,,,,,,
UDMAT312,,,0.65,,,,,,,,,,,,,,
UDMAT313,,,0.20,,,,,,,,,,,,,,
2CTLVDBST,,000001413,1.00,,,,,,,,,,,,,,
400LVDBCT,,000013894,1.00,,,,,,,,,,,,,,
400LVDBCT,,000016788,3.00,,,,,,,,,,,,,,
630LVDBCT,,000013894,1.00,,,,,,,,,,,,,,
630LVDBCT,,000004522,3.00,,,,,,,,,,,,,,
CIM006,,000017936,1.00,,,,,,,,,,,,,,
CIM007,,000015940,1.00,,,,,,,,,,,,,,
CIM008,,000017962,1.00,,,,,,,,,,,,,,
CIM010,,000012769,1.00,,,,,,,,,,,,,,
CPSS/CV001,SPRE0030,,1.00,,,,,,,,,,,,,,
CPSS/CV001,ZS200-150,,60.00,,,,,,,,,,,,,,
CPSS/CV001,ZS200-77,,35.00,,,,,,,,,,,,,,
CPSS/CV001,ZS200-950,,60.00,,,,,,,,,,,,,,
CPSS/CV002,CWEMAT20000,,1.00,,,,,,,,,,,,,,
CPSS/CV002,EARTH002,,70.00,,,,,,,,,,,,,,
CPSS/CV002,NWEACON5005,,1.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-101,,"20,000.00",,,,,,,,,,,,,,
CPSS/CV002,ZS200-103,,38.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-150,,200.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-160,,64.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-51,,120.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-77,,100.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-954,,10.00,,,,,,,,,,,,,,
CPSS/CV002,ZS200-958,,250.00,,,,,,,,,,,,,,
CPSS/CV002,ZS400-18,,1.00,,,,,,,,,,,,,,
CPSS/CV002,ZS400-19,,1.00,,,,,,,,,,,,,,
CPSS/CV002,ZS400-2,,64.00,,,,,,,,,,,,,,
CPSS/CV002,ZS400-3,,1.00,,,,,,,,,,,,,,
CPSS/CV002,ZS400-4,,1.00,,,,,,,,,,,,,,
CPSS/CV003,CWEMAT50000,,1.00,,,,,,,,,,,,,,
CPSS/CV003,EARTH002,,165.00,,,,,,,,,,,,,,
CPSS/CV003,NWEACON5005,,2.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-101,,"60,000.00",,,,,,,,,,,,,,
CPSS/CV003,ZS200-103,,375.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-107,,1.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-150,,"1,350.00",,,,,,,,,,,,,,
CPSS/CV003,ZS200-160,,160.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-50,,1.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-51,,360.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-77,,200.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-954,,10.00,,,,,,,,,,,,,,
CPSS/CV003,ZS200-958,,"1,000.00",,,,,,,,,,,,,,
CPSS/CV003,ZS400-18,,1.00,,,,,,,,,,,,,,
CPSS/CV003,ZS400-19,,1.00,,,,,,,,,,,,,,
CPSS/CV003,ZS400-2,,160.00,,,,,,,,,,,,,,
CPSS/CV003,ZS400-3,,2.00,,,,,,,,,,,,,,
CPSS/CV003,ZS400-4,,1.00,,,,,,,,,,,,,,
CPSS/CV004,CWEMAT50000,,1.00,,,,,,,,,,,,,,
CPSS/CV004,EARTH002,,205.00,,,,,,,,,,,,,,
CPSS/CV004,NWEACON5005,,3.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-101,,"80,000.00",,,,,,,,,,,,,,
CPSS/CV004,ZS200-103,,625.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-150,,"2,000.00",,,,,,,,,,,,,,
CPSS/CV004,ZS200-160,,200.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-50,,1.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-51,,360.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-77,,250.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-940,,1.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-954,,30.00,,,,,,,,,,,,,,
CPSS/CV004,ZS200-958,,"1,500.00",,,,,,,,,,,,,,
CPSS/CV004,ZS400-18,,1.00,,,,,,,,,,,,,,
CPSS/CV004,ZS400-19,,1.00,,,,,,,,,,,,,,
CPSS/CV004,ZS400-2,,200.00,,,,,,,,,,,,,,
CPSS/CV004,ZS400-3,,2.00,,,,,,,,,,,,,,
CPSS/CV004,ZS400-4,,1.00,,,,,,,,,,,,,,
CPSS/CV005,CWEMAT100000,,1.00,,,,,,,,,,,,,,
CPSS/CV005,CWORKS0002,,30.00,,,,,,,,,,,,,,
CPSS/CV005,CWORKS0003,,3.00,,,,,,,,,,,,,,
CPSS/CV005,EARTH002,,265.00,,,,,,,,,,,,,,
CPSS/CV005,NWEACON5005,,4.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-101,,"120,000.00",,,,,,,,,,,,,,
CPSS/CV005,ZS200-103,,"1,260.00",,,,,,,,,,,,,,
CPSS/CV005,ZS200-150,,"3,100.00",,,,,,,,,,,,,,
CPSS/CV005,ZS200-160,,260.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-50,,1.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-51,,360.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-77,,300.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-940,,1.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-954,,60.00,,,,,,,,,,,,,,
CPSS/CV005,ZS200-958,,"2,300.00",,,,,,,,,,,,,,
CPSS/CV005,ZS400-18,,1.00,,,,,,,,,,,,,,
CPSS/CV005,ZS400-19,,1.00,,,,,,,,,,,,,,
CPSS/CV005,ZS400-2,,260.00,,,,,,,,,,,,,,
CPSS/CV005,ZS400-3,,2.00,,,,,,,,,,,,,,
CPSS/CV005,ZS400-4,,1.00,,,,,,,,,,,,,,
DS130-111,,000018736,1.00,,,,,,,,,,,,,,
DS130-111,,000034126,1.00,,,,,,,,,,,,,,
DS130-2,,000018736,1.00,,,,,,,,,,,,,,
DS130-2,,000019402,1.00,,,,,,,,,,,,,,
DS200-1,,000022664,1.00,,,,,,,,,,,,,,
DS200-10,,000022662,1.00,,,,,,,,,,,,,,
DS200-11,,000023867,1.00,,,,,,,,,,,,,,
DS200-12,,002472850,1.00,,,,,,,,,,,,,,
DS200-13,,002480028,1.00,,,,,,,,,,,,,,
DS200-14,,002480036,1.00,,,,,,,,,,,,,,
DS200-15,,002480044,1.00,,,,,,,,,,,,,,
DS200-16,,002480051,1.00,,,,,,,,,,,,,,
DS200-17,,002480069,1.00,,,,,,,,,,,,,,
DS200-18,,002480069,1.00,,,,,,,,,,,,,,
DS200-18,,002480077,1.00,,,,,,,,,,,,,,
DS200-19,,002480069,1.00,,,,,,,,,,,,,,
DS200-19,,002480085,1.00,,,,,,,,,,,,,,
DS200-2,,000022669,1.00,,,,,,,,,,,,,,
DS200-20,,002480069,1.00,,,,,,,,,,,,,,
DS200-20,,002480093,1.00,,,,,,,,,,,,,,
DS200-21,,002480069,1.00,,,,,,,,,,,,,,
DS200-21,,002480101,1.00,,,,,,,,,,,,,,
DS200-22,,002480069,1.00,,,,,,,,,,,,,,
DS200-22,,002480119,1.00,,,,,,,,,,,,,,
DS200-23,,002480069,1.00,,,,,,,,,,,,,,
DS200-23,,002480127,1.00,,,,,,,,,,,,,,
DS200-24,,002480069,1.00,,,,,,,,,,,,,,
DS200-24,,002480135,1.00,,,,,,,,,,,,,,
DS200-25,,002480069,1.00,,,,,,,,,,,,,,
DS200-25,,002480135,1.00,,,,,,,,,,,,,,
DS200-26,,002480069,1.00,,,,,,,,,,,,,,
DS200-26,,002480150,1.00,,,,,,,,,,,,,,
DS200-27,,002480069,1.00,,,,,,,,,,,,,,
DS200-27,,002480168,1.00,,,,,,,,,,,,,,
DS200-28,,002480069,1.00,,,,,,,,,,,,,,
DS200-28,,002480176,1.00,,,,,,,,,,,,,,
DS200-29,,002480069,1.00,,,,,,,,,,,,,,
DS200-29,,002480184,1.00,,,,,,,,,,,,,,
DS200-3,,000022670,1.00,,,,,,,,,,,,,,
DS200-30,,002480069,1.00,,,,,,,,,,,,,,
DS200-30,,002480192,1.00,,,,,,,,,,,,,,
DS200-31,,002480069,1.00,,,,,,,,,,,,,,
DS200-31,,002480200,1.00,,,,,,,,,,,,,,
DS200-32,,002480069,1.00,,,,,,,,,,,,,,
DS200-32,,002480218,1.00,,,,,,,,,,,,,,
DS200-33,,002480069,1.00,,,,,,,,,,,,,,
DS200-33,,002480226,1.00,,,,,,,,,,,,,,
DS200-34,,002480069,1.00,,,,,,,,,,,,,,
DS200-34,,002480234,1.00,,,,,,,,,,,,,,
DS200-35,,002480069,1.00,,,,,,,,,,,,,,
DS200-35,,002480242,1.00,,,,,,,,,,,,,,
DS200-36,,002480069,1.00,,,,,,,,,,,,,,
DS200-36,,002480259,1.00,,,,,,,,,,,,,,
DS200-37,,002480069,1.00,,,,,,,,,,,,,,
DS200-37,,002480267,1.00,,,,,,,,,,,,,,
DS200-38,,002480069,1.00,,,,,,,,,,,,,,
DS200-38,,002480275,1.00,,,,,,,,,,,,,,
DS200-39,,002480069,1.00,,,,,,,,,,,,,,
DS200-39,,002480283,1.00,,,,,,,,,,,,,,
DS200-4,,000022665,1.00,,,,,,,,,,,,,,
DS200-40,,002480069,1.00,,,,,,,,,,,,,,
DS200-40,,002480291,1.00,,,,,,,,,,,,,,
DS200-41,,002480069,1.00,,,,,,,,,,,,,,
DS200-41,,002480309,1.00,,,,,,,,,,,,,,
DS200-42,,002480069,1.00,,,,,,,,,,,,,,
DS200-42,,002480317,1.00,,,,,,,,,,,,,,
DS200-43,,002480069,1.00,,,,,,,,,,,,,,
DS200-43,,002480325,1.00,,,,,,,,,,,,,,
DS200-44,,002480069,1.00,,,,,,,,,,,,,,
DS200-44,,002480333,1.00,,,,,,,,,,,,,,
DS200-45,,002480069,1.00,,,,,,,,,,,,,,
DS200-45,,002480341,1.00,,,,,,,,,,,,,,
DS200-46,,002480069,1.00,,,,,,,,,,,,,,
DS200-46,,002480358,1.00,,,,,,,,,,,,,,
DS200-47,,002480069,1.00,,,,,,,,,,,,,,
DS200-47,,002480366,1.00,,,,,,,,,,,,,,
DS200-48,,002480069,1.00,,,,,,,,,,,,,,
DS200-48,,002480374,1.00,,,,,,,,,,,,,,
DS200-49,,002480069,1.00,,,,,,,,,,,,,,
DS200-49,,002480382,1.00,,,,,,,,,,,,,,
DS200-5,,000023362,1.00,,,,,,,,,,,,,,
DS200-50,,002480069,1.00,,,,,,,,,,,,,,
DS200-50,,002480390,1.00,,,,,,,,,,,,,,
DS200-51,,002480069,1.00,,,,,,,,,,,,,,
DS200-51,,002480408,1.00,,,,,,,,,,,,,,
DS200-52,,002480069,1.00,,,,,,,,,,,,,,
DS200-52,,002480416,1.00,,,,,,,,,,,,,,
DS200-53,,002480069,1.00,,,,,,,,,,,,,,
DS200-53,,002480424,1.00,,,,,,,,,,,,,,
DS200-54,,002480069,1.00,,,,,,,,,,,,,,
DS200-54,,002480432,1.00,,,,,,,,,,,,,,
DS200-55,,002480069,1.00,,,,,,,,,,,,,,
DS200-55,,002480440,1.00,,,,,,,,,,,,,,
DS200-56,,002480069,1.00,,,,,,,,,,,,,,
DS200-56,,002480457,1.00,,,,,,,,,,,,,,
DS200-57,,002480069,1.00,,,,,,,,,,,,,,
DS200-57,,002480465,1.00,,,,,,,,,,,,,,
DS200-58,,002480069,1.00,,,,,,,,,,,,,,
DS200-58,,002480473,1.00,,,,,,,,,,,,,,
DS200-59,,002480069,1.00,,,,,,,,,,,,,,
DS200-59,,002480481,1.00,,,,,,,,,,,,,,
DS200-6,,000022666,1.00,,,,,,,,,,,,,,
DS200-60,,002480069,1.00,,,,,,,,,,,,,,
DS200-60,,002480499,1.00,,,,,,,,,,,,,,
DS200-61,,002480069,1.00,,,,,,,,,,,,,,
DS200-61,,002480507,1.00,,,,,,,,,,,,,,
DS200-7,,000022668,1.00,,,,,,,,,,,,,,
DS200-8,,000021684,1.00,,,,,,,,,,,,,,
DS200-9,,000022663,1.00,,,,,,,,,,,,,,
DS300-1,,000007185,1.00,,,,,,,,,,,,,,
DS400-1,,002458214,3.00,,,,,,,,,,,,,,
DSBUREGK,,000012953,2.00,,,,,,,,,,,,,,
DSBUREGK,,002425874,12.00,,,,,,,,,,,,,,
DSBUREGK,,001313049,40.00,,,,,,,,,,,,,,
DSEGSR,,000006144,1.00,,,,,,,,,,,,,,
DSEGSR,,000022946,1.00,,,,,,,,,,,,,,
DSGT2EGLA,,000012953,1.00,,,,,,,,,,,,,,
DSGT2EGLA,,000012952,2.00,,,,,,,,,,,,,,
DSGT2EGLA,,000022946,2.00,,,,,,,,,,,,,,
DSGT2EGLA,,000015345,12.00,,,,,,,,,,,,,,
DSGT2EGLA,,001313049,12.00,,,,,,,,,,,,,,
DSGT4EGS,,000012953,2.00,,,,,,,,,,,,,,
DSGT4EGS,,000006144,4.00,,,,,,,,,,,,,,
DSGT4EGS,,000012952,4.00,,,,,,,,,,,,,,
DSGT4EGS,,000022946,8.00,,,,,,,,,,,,,,
DSGT4EGS,,001313049,30.00,,,,,,,,,,,,,,
DSGT6EGS,,000012953,2.00,,,,,,,,,,,,,,
DSGT6EGS,,000006144,6.00,,,,,,,,,,,,,,
DSGT6EGS,,000012952,6.00,,,,,,,,,,,,,,
DSGT6EGS,,000022946,12.00,,,,,,,,,,,,,,
DSGT6EGS,,001313049,30.00,,,,,,,,,,,,,,
DSGTCT15B,DSGTCTBKT,,1.00,,,,,,,,,,,,,,
DSGTCT15B,,000004691,1.00,,,,,,,,,,,,,,
DSGTCT15B,,000005063,1.00,,,,,,,,,,,,,,
DSGTCT15B,,000006247,1.00,,,,,,,,,,,,,,
DSGTCT15B,,001542781,1.00,,,,,,,,,,,,,,
DSGTCT15B,,000004571,3.00,,,,,,,,,,,,,,
DSGTCT15B,,000004668,3.00,,,,,,,,,,,,,,
DSGTCT15B,,000007111,4.00,,,,,,,,,,,,,,
DSGTCT15B,,000006246,5.00,,,,,,,,,,,,,,
